property_id,nextplace_id,listing_id,address,city,state,zip_code,beds,baths,sqft,lot_size,year_built,latitude,longitude,property_type,last_sale_date,hoa_dues,market,listing_price,listing_date,sale_price,sale_date
34187840,6c8ae1c14fb9665b2a6114ba3c8d778da84c99b67bac24c3cc6a0dbbe0ff96f3,198232192,"1490 S Glencoe St",Denver,CO,80222,2,2,1967,8070,1951,39.6895482,-104.9262234,6,1982-03-01T08:00:00,,Denver,425000,2025-01-16T16:49:21.34,446000,2025-02-05T08:00:00
194333968,71c9def4174db0793f969192138005afdb31236f5d259fa4942c093709db4502,198246948,"2929 N Josephine St",Denver,CO,80205,2,0.75,1103,2314,1906,39.7586964,-104.958903,13,,,Denver,425000,2025-01-16T22:15:31.39,440000,2025-02-06T08:00:00
34210524,49f686321c196e1345c48494a9bebe7563b4e6a4916ebc807fee0bf5dcd8b0f4,198216825,"4151 S Pontiac St",Denver,CO,80237,6,5.25,3560,10018,1972,39.6416636,-104.9056295,6,2024-11-15T08:00:00,2,Denver,1249000,2025-01-15T23:44:54.111,1200000,2025-02-06T08:00:00
35061166,922a5fe96e41923b4d465e242b47cbf2e8747974c20886bcf2c061ec92ce56c1,198022526,"3246 W 55th Ave",Denver,CO,80221,2,1,1258,17955,1927,39.795668,-105.0289621,6,,,Denver,399000,2025-01-09T18:33:50.094,345500,2025-02-04T08:00:00
34158420,443c57877bbf1a780a0ee6ce782cbc62f8dfde4b4e24e0c2d4ec432448f7c871,197984334,"2300 S Galapago St",Denver,CO,80223,4,2,1728,3125,1997,39.67468,-104.9957623,6,2022-08-08T07:00:00,,Denver,479000,2025-01-08T15:07:58.969,465000,2025-02-06T08:00:00
34202701,db2bb68629eeaaa83fde755f437321f6feba04df7a0b05e314efdc76fc707a21,197770155,"7395 E Eastman Ave Unit 210L",Denver,CO,80231,1,1,728,,1978,39.6574194,-104.9026852,3,1995-05-04T07:00:00,321,Denver,227500,2024-12-26T21:09:13.938,200000,2025-02-04T08:00:00
34109163,8ef3baccf5342aa8233c6caaec43cecb6c456775c6020f82e7e8f215bd03743c,197701889,"710 N Raleigh St",Denver,CO,80204,2,1,724,6270,1922,39.7285915,-105.0414361,6,2015-12-31T08:00:00,,Denver,429900,2024-12-19T20:38:00.933,300000,2025-02-05T08:00:00
193819307,43d15827c5f652c8654638731a4d064096f7276c76cdef1659d7e258f035704b,197181761,"4375 Zenobia St",Denver,CO,80212,2,1.5,956,,2024,39.7761448,-105.0525659,13,,,Denver,585000,2024-12-07T03:11:31.864,570000,2025-02-06T08:00:00
34124701,85b16115b89b5314a3c42d1598a0e0ff0ff6792591a371db0f9537e00c424150,197043752,"975 S Fillmore Way",Denver,CO,80209,3,1.75,1962,4750,1942,39.6987741,-104.9521068,6,2024-06-20T07:00:00,,Denver,1270000,2024-11-30T19:23:54.556,1140000,2025-02-06T08:00:00
34125686,0340b881ca7983762dd123fce25369b3eb76db1a849b649e52bfc06230ef0c49,196729345,"400 S Vine St",Denver,CO,80209,4,4.5,3637,4588,2024,39.7091548,-104.9626614,13,,,Denver,2895000,2024-11-21T17:01:27.285,2750000,2025-02-06T08:00:00
34182180,2458a8a3500f8a3ecb5b2866e15fe4f42e98dbcdec80ee83ba4bb0ec49bfcd74,195655276,"745 S Alton Way Unit 8D",Denver,CO,80247,1,1,855,,1967,39.700603,-104.8783824,3,2013-07-02T07:00:00,515,Denver,240000,2024-10-21T13:11:17.656,200000,2025-02-05T08:00:00
34021347,7f81e57787c5b4ccfd239d5684206cca82574a62a8de01dea9d7025fa63bfba4,193993664,"4600 E Asbury Cir #106",Denver,CO,80222,1,1,717,,1962,39.6798956,-104.9342131,3,2016-09-27T07:00:00,318,Denver,199999,2024-10-05T00:25:12.801,189900,2025-02-05T08:00:00
34975679,b1d2cc856204f7d21491d96b3ee028433111d22f8b2209a837dbe523c258f04c,193900426,"7854 Logan St",Denver,CO,80229,4,2.5,2689,8880,1960,39.8394093,-104.9805002,6,2019-02-28T08:00:00,,Denver,550000,2024-10-02T22:07:15.555,550000,2025-02-03T08:00:00
34143384,d2fdf8487ca9c25120c6da00bc8bcdf8b065d8dd2f9dcd8a73f49eb1b3f9f5b2,193125347,"1860 S Zuni St",Denver,CO,80223,2,1,736,6800,1954,39.6829165,-105.0154213,6,2024-09-06T07:00:00,,Denver,389900,2024-09-12T18:35:15.909,378900,2025-02-05T08:00:00
34117863,310038bdf782d37809d715f622b5049b4c07a5f5e95b83793314cda98a68a81b,193370158,"5 S Logan St",Denver,CO,80209,2,2.25,1840,2750,1900,39.7163566,-104.9829095,6,2019-10-11T07:00:00,,Denver,865000,2024-09-19T18:29:42.087,825000,2025-02-05T08:00:00
34036518,e05ee28a4bfaa4d0ff5f26a6d0bdef09c862f2a33c31c6e42ec54070fb9c2653,193485013,"4319 Dearborn St",Denver,CO,80239,4,2,1202,5100,1981,39.7740761,-104.823011,6,1995-03-07T08:00:00,,Denver,450000,2024-09-24T02:20:57.174,430000,2025-01-31T08:00:00
34128211,b3cec773987063b9ac4c326617cdc84df6da7864a9131a5dd4a30540ea306ee0,192505291,"1044 S Corona St",Denver,CO,80209,3,2,2810,4750,1923,39.6975873,-104.9742858,6,2021-03-11T08:00:00,,Denver,1325000,2024-08-23T00:00:00,1220000,2025-02-05T08:00:00
34149176,63233f2f06801daafef79edacc56371cb29261a34657b9284ccb7cb860f8cc5f,190464689,"1240 S Elizabeth St",Denver,CO,80210,6,4.5,6997,7813,2018,39.6940089,-104.9555351,6,,,Denver,3995000,2024-06-26T00:00:00,3600000,2025-02-04T08:00:00
172609847,f6d0de2289b5d7c4a71b92490208b5619ffa1a29c2dccdec855e5121ca4a33b3,191934367,"8711 E Hampden Ave #18",Denver,CO,80231,2,2,1247,,2022,39.6532959,-104.886613,13,2023-08-18T07:00:00,146,Denver,489000,2024-08-12T00:00:00,424500,2025-02-05T08:00:00
34111747,b47e07e9c19dd70edbc9a3484ff67186d6a1fb540a09cf7533790b5a211ebf15,193023264,"215 S Stuart St",Denver,CO,80219,3,1.75,1344,1344,1939,39.7132056,-105.0435269,6,2024-04-25T07:00:00,,Denver,520000,2024-09-09T00:00:00,480000,2025-02-05T08:00:00
34677644,ad4a1b611a7e9530c43164cd462d037dcb63eacebd3875e54bff1798328fada2,180611541,"1300 S Parker Rd #301",Denver,CO,80231,1,1,625,436,1972,39.694064,-104.8934424,3,1998-02-11T08:00:00,337,Denver,60000,2024-01-22T00:00:00,45000,2025-01-31T08:00:00
34206843,36dd5002f7c4c465c18f9e2725b92fdad2618283cd24d9720aa4adc5ab7c5c51,186805742,"7453 E Jefferson Dr",Denver,CO,80237,3,2.25,2995,7700,1968,39.6500625,-104.9022256,6,2016-12-16T08:00:00,,Denver,785000,2024-04-25T00:00:00,675000,2025-01-29T08:00:00
34653502,46766b671bd3d86a34d800058c57d48b55a4825d123435b19d0a9353dd64edcc,187525316,"1183 Akron St",Aurora,CO,80010,5,4,2941,9583,1955,39.7350961,-104.8839096,4,2024-04-30T07:00:00,,Denver,590000,2024-05-13T00:00:00,590000,2025-01-31T08:00:00
34194963,f54ae3018ea3df094f0ea5e42444ea687521aa6ff37515a4de23776a9dc002fa,186885927,"5770 E Warren Ave #113",Denver,CO,80222,1,1,553,,1977,39.6759393,-104.9207016,3,2022-10-28T07:00:00,460,Denver,169000,2024-04-26T00:00:00,148500,2025-01-16T08:00:00
45360857,9e6b3892d4289d37c792a1f771674d3d2154ec7dd8e54a4511727d0fe29a67a3,183485812,"839 Uinta Way",Denver,CO,80230,3,3.25,3679,4500,2012,39.7293605,-104.8932228,6,,166,Denver,1100000,2024-03-23T00:00:00,1060000,2025-01-14T08:00:00
54582140,f53d17631d0c3ee866d119350aa5d0e034f979c528cfa4dd49e4b6d07d827e78,184519229,"2032 W 36th Ave",Denver,CO,80211,4,4,3687,3125,2015,39.7666288,-105.012036,6,2016-05-02T07:00:00,,Denver,1450000,2024-04-10T00:00:00,1200000,2025-01-13T08:00:00
34025836,9b936eec80c057c2ae98e45a3fb764d9b3e7d530ae44eb3e346ef903f3755f18,184399306,"1333 W Arizona Ave",Denver,CO,80223,16,8,5450,8003,2008,39.6950425,-105.0035325,4,2011-02-16T08:00:00,,Denver,1695000,2024-04-04T00:00:00,1650000,2025-01-16T08:00:00
190036886,344e94dadb95335bf8b42303a667ffd65e1ba3d8df9e06ded62ccbf8644c5709,183407563,"21862 E 38th Pl",Aurora,CO,80019,3,2.5,1930,3011,2024,39.7696913,-104.7325534,6,2025-01-09T08:00:00,118,Denver,499650,2024-03-07T02:00:59.838,499650,2025-01-09T08:00:00
34133065,4628b2288492de9e17dd6fda879007560295927caec55102e2c23d89966e79de,187388894,"3495 W Alaska Pl",Denver,CO,80219,3,1,1877,10018,1955,39.7087628,-105.033619,6,,,Denver,510000,2024-05-09T00:00:00,425000,2025-01-24T08:00:00
34121094,8fa15d94ac2d9f3f88d5644a3d9e5e209306f9801fea9f78853947ec7a88d29e,187255092,"445 Cook St",Denver,CO,80206,5,5.25,6764,6250,2012,39.7234013,-104.9477682,6,2022-10-11T07:00:00,,Denver,5495000,2024-05-13T00:00:00,4890000,2025-02-03T08:00:00
178802553,f04eaaa11b2edb99caca4ccfa2f0cee82cf6135a36b8bf228623008a6fbe956f,184330768,"5136 N Quemoy Ct",Aurora,CO,80019,2,2,1623,5000,2024,39.7886706,-104.7311878,6,2025-01-10T08:00:00,195,Denver,537700,2024-04-03T20:54:59.307,537700,2025-01-10T08:00:00
34070733,1ff40e5c352c6c102cc677dfe6ead4154340344f7f3e125dd1e80dd4dc267c3e,188103467,"3744 N Lafayette St",Denver,CO,80205,3,2,1578,3125,1887,39.7690368,-104.9706114,6,2021-12-15T08:00:00,,Denver,790000,2024-05-23T00:00:00,737500,2025-01-24T08:00:00
34104466,207dfc55f88e520d57e81bf64321b35e71b71d129a71f06cd96328c16d40eba3,184024732,"1045 N Pennsylvania St #401",Denver,CO,80203,1,1,612,,1968,39.7329337,-104.981393,3,2019-09-19T07:00:00,350,Denver,249900,2024-03-26T00:00:00,232500,2025-01-17T08:00:00
144771748,d2846aa1c802ed1e0482638920e0df7acc3e6a9ed5f5eec6dbffdffc06f01a0a,187452270,"2000 S Downing St",Denver,CO,80210,4,4,2310,2854,2018,39.6802006,-104.9731975,6,2021-04-28T07:00:00,60,Denver,1151000,2024-05-16T00:00:00,1029000,2025-01-16T08:00:00
34101447,07156a24323d5db0e634ff9eafc758fa26c96e82aefd8b10214abc0e63ddfa87,188180737,"635 N Downing St",Denver,CO,80218,5,3.25,3097,4690,1904,39.7262749,-104.973225,6,2019-04-26T07:00:00,,Denver,1299000,2024-05-23T00:00:00,1205000,2025-01-10T08:00:00
34122888,219e81148b80245a950c924033daa7b368a9e0ee4ab8404612e47de0901a417d,188410814,"106 S University Blvd #21",Denver,CO,80209,4,4.25,6128,5531,2000,39.713792,-104.9575875,6,2015-02-12T08:00:00,667,Denver,2495000,2024-05-28T00:00:00,1900000,2025-01-31T08:00:00
34175098,49940d981dfae599f8089703be19de26eba40e4073eb2d68cff2e49d7355bb8d,190147408,"832 Dahlia St",Denver,CO,80220,3,1.5,1089,6350,1946,39.7299328,-104.9313793,6,1990-01-09T08:00:00,,Denver,550000,2024-06-30T00:00:00,425000,2025-01-22T08:00:00
69376774,1d4b7814d5d4867888c8a6916b0fbb0f86a19fa7c7bc45fd528bca716883fcf5,183374717,"1818 Clarkson St #105",Denver,CO,80218,2,2.5,1479,,2013,39.7453648,-104.9771738,13,2021-05-17T07:00:00,,Denver,729000,2024-05-17T00:00:00,685000,2025-01-23T08:00:00
34158269,94b7645a5f0571eccadf7da9882a3e39be6c28c5e440dfa7bb01b9ed86414d94,187326517,"2376 S Lincoln St",Denver,CO,80210,3,1.75,1626,4690,1955,39.6734678,-104.9860929,6,2016-05-27T07:00:00,,Denver,750000,2024-05-10T00:00:00,705000,2025-01-31T08:00:00
109565539,74b9c5710c1f365f27d6146ae09b8a012bfc9b436aa7f62e1a4ad8f9691c2343,187980683,"2095 S Reed Ct",Lakewood,CO,80227,6,4.5,4371,6077,2019,39.678955,-105.0743818,6,,142,Denver,900000,2024-05-16T00:00:00,888000,2025-01-27T08:00:00
34196473,084966b70fb9ee7dc936c78bc48409556392038d7916c137092587ce7d20d6d9,188226779,"2203 S Holly St #3",Denver,CO,80222,2,1.75,1534,,1963,39.6762394,-104.9224972,3,2011-08-31T07:00:00,475,Denver,344500,2024-07-20T00:00:00,282500,2025-01-27T08:00:00
34206345,b6b892598e81def657b48ebb7a9436756d64f04b8ab678702c2b9b0091b41780,189914869,"8500 E Jefferson Ave Unit 17B",Denver,CO,80237,2,1.5,760,,1984,39.6501709,-104.890747,3,1997-01-03T08:00:00,260,Denver,315000,2024-06-20T00:00:00,280000,2025-02-03T08:00:00
192220181,d69d5b2d51a1415153868666edd958fe5a016e0213fba21fe45f8afbd4a4d905,189170209,"4591 E Yale Ave #4593",Denver,CO,80222,6,2,2257,,1958,39.6676884,-104.9348218,4,2025-01-10T08:00:00,,Denver,755000,2024-06-07T15:19:07.013,755000,2025-01-10T08:00:00
34089805,321e79c027360c02588ad31a7d9a8fec64307e729d741a4a8746e3503fcfb65a,190509965,"836 E 17th Ave Unit 4E",Denver,CO,80218,2,1.5,1605,,1901,39.7429338,-104.9766162,3,2023-10-11T07:00:00,983,Denver,599000,2024-06-28T00:00:00,510800,2025-01-30T08:00:00
34195138,283926f064b60eb66c68f23e2e4e0d503a7a04e2a6e85113adfb0b272566c90a,190561375,"2190 S Holly St #102",Denver,CO,80222,2,1,861,,1972,39.6762506,-104.9218211,3,2024-01-31T08:00:00,400,Denver,245999,2024-06-28T00:00:00,200000,2025-01-30T08:00:00
34073566,7c832fe87b094d9c08d3e9720e88f6859d8d1646de2be24321a56092aebd9d97,190530742,"2715 Curtis St",Denver,CO,80205,3,2,1197,3049,1886,39.7578589,-104.9814778,6,2023-06-20T07:00:00,,Denver,744999,2024-07-09T00:00:00,705000,2025-01-31T08:00:00
34200799,d54910123d3be1b9cdd30a60a624069afad341490c59021b272e8addd023274e,190928218,"3450 S Poplar St #307",Denver,CO,80224,2,1.75,1200,,1976,39.6557187,-104.9041353,13,2012-06-25T07:00:00,489,Denver,280000,2024-07-11T00:00:00,215000,2025-01-24T08:00:00
171700963,552f1ab5b0fb3ccc8e2a589d8ef433302ba8b385534b336016f4841660142f69,189380250,"2670 Arapahoe St",Denver,CO,80205,3,1.25,1138,711,2020,39.7577921,-104.9826033,13,2024-05-14T07:00:00,179,Denver,323000,2024-06-11T00:00:00,323000,2025-02-04T08:00:00
34019569,320b65ddd908cdf1b05d6b1b5a6f97411d464027a4d3e38c1cdf9a7704e3ba66,190647737,"2700 E Cherry Creek South Dr #214",Denver,CO,80209,2,2,1109,,2003,39.71498,-104.955147,3,2005-10-26T07:00:00,690,Denver,600000,2024-07-02T00:00:00,532000,2025-01-17T08:00:00
34186416,a71d5397e755e2116cecdb33ae570bb1751a1c3dd10c136b4b401ce57584a3c6,189156386,"5401 E Dakota Ave #21",Denver,CO,80246,3,2.5,3325,7120,1983,39.7100525,-104.9250315,6,2010-06-18T07:00:00,210,Denver,980000,2024-06-06T00:00:00,818000,2025-01-16T08:00:00
34967234,c87d6671a7fcf538012576c79afe3adcb4109cf0e3afa0aa466fa0d4b8ee31f7,190504471,"7867 Elmwood Pl",Denver,CO,80221,3,2,1265,8276,1955,39.8394135,-105.0166955,6,2024-06-07T07:00:00,,Denver,441000,2024-06-27T00:00:00,440000,2025-02-04T08:00:00
34180284,738362c55edac1159ea10795f562253244166efc7fea8b8766e5cee447d6150b,190962248,"9380 E Center Ave Unit 5D",Denver,CO,80247,2,1.5,1200,,1967,39.7060171,-104.8789014,3,2013-11-01T07:00:00,664,Denver,299000,2024-07-12T00:00:00,215000,2025-01-27T08:00:00
146136918,2879dfd19215f5490dbbf72a3c523798c2ac97e180c7bd121ad3c6e971b63edb,190299193,"6766 Quivas Way",Denver,CO,80221,3,2.25,1739,1302,2019,39.8195044,-105.0069688,13,2023-02-24T08:00:00,100,Denver,565000,2024-06-22T00:00:00,525000,2025-01-14T08:00:00
34179767,05f68e0b6c1e4f728f22b5c2fbe3caa920310279d5ec60949fd7de1543cb744d,189585213,"655 S Clinton St Unit 10A",Denver,CO,80247,1,1,712,,1963,39.7045578,-104.8766645,3,1989-02-27T08:00:00,460,Denver,170000,2024-06-13T00:00:00,127000,2025-01-08T08:00:00
34077539,a236dc9e3a926f16ab67acca03d62a917199fd8739ede97038ee09ade826dff8,191292556,"3373 W Moncrieff Pl",Denver,CO,80211,4,4,3345,3115,2021,39.7632203,-105.0316993,6,2022-07-22T07:00:00,,Denver,1575000,2024-07-24T00:00:00,1535000,2025-01-15T08:00:00
34170967,e27605f0b45f72f0afab4ad31cfe323e7bb5c34b3ee025e6c7962fe64823b730,190865145,"1240 Ivanhoe St",Denver,CO,80220,2,1,729,6690,1951,39.7358921,-104.9214151,6,2010-06-09T07:00:00,,Denver,521000,2024-07-10T00:00:00,505000,2025-01-30T08:00:00
34079568,75d1d45376206730b9ce8b1002cb6d7094ebc1a1c22057c4685cbab574c07239,188580805,"3246 Quitman St",Denver,CO,80212,6,4.5,5217,6350,2024,39.762969,-105.0402562,6,2021-11-12T08:00:00,,Denver,2695000,2024-05-30T00:00:00,2600000,2025-01-16T08:00:00
34051621,b11db6fa1c7d2b4367cd4193ece91ee55f346f8be17ac16219b4b94a18cc4c7c,191324313,"2430 Monaco Pkwy",Denver,CO,80207,3,2,2663,9750,1950,39.752793,-104.912047,6,,,Denver,925000,2024-07-25T00:00:00,805000,2025-01-24T08:00:00
105429928,692bb2a2d167a8f5c41c9d95da1568ac14c1f2cc63faf254f3f60f4508035dc1,190925761,"9385 E Prairie Meadow Dr",Denver,CO,80238,4,3.5,3372,4650,2016,39.7914805,-104.8795998,6,,48,Denver,975000,2024-07-11T00:00:00,910000,2025-01-31T08:00:00
34219710,6337eb7ea85894d5a4647f3069e3b9dcf7d6b647a1779e2e7858c0548bdbe1ee,188792216,"8655 W Berry Ave #104",Denver,CO,80123,2,2,955,,1998,39.6174411,-105.0956857,3,,324,Denver,384999,2024-06-01T00:00:00,370000,2025-01-15T08:00:00
190734687,156f695367fe8c6a26180eee88445f5ca88a2eac90a7c2b3408eccfa0f22355c,186881393,"6153 N Ceylon St #104",Denver,CO,80249,2,2,1073,,2024,39.8084313,-104.7658736,3,2024-01-26T08:00:00,215,Denver,384990,2024-04-26T20:43:12.421,384990,2025-01-22T08:00:00
114002224,8fc1a57b373a27d477a3abdacb134580e3f55a89e74ee5d23b052f89a5c4a5e3,190545765,"5169 Clinton St",Denver,CO,80238,3,2.5,1765,2374,2016,39.7914572,-104.8778944,13,2022-03-21T07:00:00,48,Denver,605000,2024-06-29T00:00:00,580000,2025-01-16T08:00:00
34044990,4dfad779b2cd5588a7cd369dbf4a7913cee39c2228bf84ceb566d30261dc26ad,189511841,"3655 Krameria St",Denver,CO,80207,2,1,851,3222,1955,39.768568,-104.9166974,13,2024-02-23T08:00:00,,Denver,425000,2024-06-13T00:00:00,402500,2025-01-09T08:00:00
34064842,cbdb39de3f6804c5cf3b4f1dbd2ccef113bf72a4e2e13188c91aca450ff4f4d0,191308612,"3853 Shoshone St",Denver,CO,80211,4,2.25,2664,4380,1903,39.7702849,-105.00994,6,2016-12-15T08:00:00,,Denver,960000,2024-07-24T00:00:00,790000,2025-02-03T08:00:00
34233324,f4637a3b20595fdcdb1c8b26a177e476cd30033a8cbe7d7e7f67b12d0341304c,190257824,"1093 Spruce Ct",Denver,CO,80230,5,3.25,3759,5969,2003,39.7326504,-104.8963029,6,2014-07-09T07:00:00,47,Denver,1150000,2024-06-21T00:00:00,981500,2025-01-17T08:00:00
34165581,fd75d2cd841b952877804a71ec75b452d9580c70f9623489f3025d54f2769718,189049350,"2995 S Zuni St",Denver,CO,80236,2,1,830,5350,1946,39.6622969,-105.0160262,6,2021-08-06T07:00:00,,Denver,371900,2024-06-05T00:00:00,308000,2025-01-17T08:00:00
190934901,e43be9667aa0f555d4de49eb539a3caf1b122cdf42601616aba83278d6ac48e2,191284278,"21972 E 38th Pl",Aurora,CO,80019,3,2.25,1464,3011,2024,39.769683,-104.7312726,6,2025-01-23T08:00:00,118,Denver,399990,2024-07-23T23:20:59.73,399990,2025-01-23T08:00:00
34195995,eea91303e1db2836f76d65f3a682ee349c5ab99b4ab5225f1ce4b9b24a64f177,191094812,"2203 S Olive St",Denver,CO,80224,3,1.75,2178,13500,1973,39.67666,-104.9075346,6,2019-02-22T08:00:00,,Denver,575000,2024-07-17T00:00:00,550000,2025-01-21T08:00:00
34164735,ca31e625261b1dd019cd4a481ef287f0d1fd8be68f7c3aefa4e0d23e7aa80908,191711793,"3119 S Lowell Blvd",Denver,CO,80236,4,1.75,1954,8276,1956,39.6614282,-105.0354338,6,2022-02-23T08:00:00,,Denver,625000,2024-08-03T00:00:00,603000,2025-01-31T08:00:00
34095795,74d503a607d0cf1cbd57657ed2cb3fdb80856823886ebd3316d7e866f70fbb31,190884316,"1253 Elizabeth St",Denver,CO,80206,3,2.5,2831,5870,1902,39.7361445,-104.9565732,6,2022-04-25T07:00:00,,Denver,1525000,2024-07-11T13:51:05.949,1280000,2025-01-21T08:00:00
34167633,53e20a1651d41a8d41f28f05cc3541ff5533c29b741f5c1e26f9a489bbb3964b,191112870,"2810 S Cook St",Denver,CO,80210,2,2,1550,7740,1953,39.6659893,-104.9469386,6,2017-11-20T08:00:00,,Denver,875000,2024-07-18T00:00:00,775000,2025-01-21T08:00:00
34676064,d740362fdb0ff32a2c4c3dfc8738de7df6a9cf092b89fda74e1a988a5362ad80,191309596,"1306 S Parker Rd #291",Denver,CO,80231,1,1,625,,1972,39.6943758,-104.8936376,3,2011-05-26T07:00:00,337,Denver,90000,2024-07-24T00:00:00,47000,2025-01-13T08:00:00
34110216,6d6685a79380e1eb5531bfda633cfdf1dd091e9098c98c452cc002b807bc4f04,191972570,"735 N Utica St",Denver,CO,80204,4,2,1804,6250,1963,39.7287779,-105.0454351,13,2021-08-23T07:00:00,,Denver,535000,2024-08-10T00:00:00,465000,2025-01-31T08:00:00
34967073,bd32ae6592643b84507399df0c60b73c5daf2f6760f4ce051d9ebf9e1dee31ca,191345675,"2552 Meadowbrook Dr",Denver,CO,80221,3,1.75,1750,7370,1959,39.8361949,-105.0177625,6,2021-05-07T07:00:00,,Denver,489000,2024-07-25T00:00:00,469000,2025-01-17T08:00:00
164943805,6e8d326f7b24213851174621b0f780a25603537b2a36c50bea877d192d7556f2,192901220,"15997 E Elk Pl",Denver,CO,80239,4,2.25,2071,4246,2018,39.7812905,-104.8019797,6,,,Denver,550000,2024-09-04T00:00:00,495000,2025-01-28T08:00:00
34077367,924fc8815bf575e310ea78102ded65541612ea816738a0f0185fe5459630a8c7,191234509,"3018 Hooker St",Denver,CO,80211,4,2,2110,3484,1900,39.7606335,-105.0278662,6,1998-06-02T07:00:00,,Denver,1050000,2024-07-22T00:00:00,845000,2025-01-24T08:00:00
34201015,abf5cb9adfd2866ef52782bfe30efb9d3f274575007cd59852a8ef190365b4d7,191842742,"3465 S Poplar St #210",Denver,CO,80224,2,2,1100,,1978,39.654812,-104.9046663,3,2024-05-06T07:00:00,563,Denver,375000,2024-08-08T00:00:00,342000,2025-01-14T08:00:00
34231792,4cdba527fad98103b2153b7995f2d8ce15a278affbc7e4ede54b7676a82bf9a7,191233604,"1630 E 16th Ave",Denver,CO,80218,2,2.5,1734,,1918,39.7415127,-104.9679615,3,2018-01-05T08:00:00,650,Denver,575000,2024-07-25T00:00:00,515000,2025-01-15T08:00:00
34022713,75100eb4ba86c58a172455f9bb9b32ca3f9a07e2114a979d9e226d6812b02216,192088171,"2744 Elmira St",Denver,CO,80238,4,3.25,3151,3600,2005,39.7560391,-104.8722931,6,2014-11-03T08:00:00,48,Denver,950000,2024-08-16T00:00:00,879900,2025-01-17T08:00:00
34013558,686ee34e5fb4a48000ec1458439cbc3929f9b3543db172e27e64d8c5be356dbd,191606057,"766 Trenton St",Denver,CO,80230,4,3.25,3817,7933,2003,39.7282349,-104.8962039,6,2012-09-13T07:00:00,47,Denver,1139900,2024-08-23T00:00:00,970000,2025-02-03T08:00:00
34031031,54f0badddb64ebe6a5c6feda3c524cbc054ea1537b3623a6f634de59f191212c,192496553,"1555 Central St #310",Denver,CO,80211,1,1,888,,2007,39.7583845,-105.0098562,3,2016-07-19T07:00:00,421,Denver,480000,2024-08-22T00:00:00,434000,2025-01-31T08:00:00
34952881,45000489ec5e2c5a7db4c6efd2ddfd709ee7057cf472ba8dcea315b5edff8483,192470695,"8263 Adams Way",Denver,CO,80221,4,1.75,2236,7344,1965,39.8468831,-104.9994609,6,1996-05-02T07:00:00,,Denver,515000,2024-08-23T00:00:00,480000,2025-01-30T08:00:00
34098484,7de6393d956ea6a88b31774b1d3559cdd5dcb9ac61a2f0e58ded66aeaa0a47b5,192349126,"1313 N Williams St #306",Denver,CO,80218,2,1.75,1100,,1975,39.7373765,-104.9663976,3,2016-05-13T07:00:00,745,Denver,435000,2024-08-21T00:00:00,425000,2025-01-31T08:00:00
34102704,dbd02f36a8b6c93e23d943f417c34e3d8d56e4be9aa20588a1868b5db310b6fa,192498040,"1421 N Pennsylvania St N #25",Denver,CO,80203,1,1,903,,1913,39.7391871,-104.9812752,3,2019-11-27T08:00:00,386,Denver,361200,2024-08-23T00:00:00,310000,2025-01-24T08:00:00
34063052,b3a3bcd6e8f5a6eb8de696dd0ebf5fcb92b28dfc534ca766bcabed3551e55f98,191852325,"3194 W 39th Ave",Denver,CO,80211,3,2.5,2594,6250,1941,39.7710149,-105.0297924,6,2003-04-16T07:00:00,,Denver,990000,2024-08-08T00:00:00,850000,2025-01-21T08:00:00
34010368,896d6a3eb4a3d41cf214fde1e2a7006155989652e3cdde8d1dbb1185507c1f8f,192894205,"1031 E 13th Ave",Denver,CO,80218,3,1.75,1822,,1894,39.7370232,-104.9744182,13,2019-09-24T07:00:00,,Denver,625000,2024-09-04T00:00:00,543500,2025-01-31T08:00:00
34154962,294afc14e1cf9c64079d23d3fe53e9ea76693bdae0c8c058e006e2880f036383,191778711,"2055 S Williams St",Denver,CO,80210,4,2,1851,6250,1935,39.6793987,-104.9666764,6,2005-10-17T07:00:00,,Denver,695000,2024-08-07T00:00:00,627500,2025-01-14T08:00:00
54581548,93e36335ac06dd99a0ad1d2b79c1c23d19732bd41086bed0658b1615454d3de7,192188364,"8542 E 49th Pl",Denver,CO,80238,4,3.5,2832,2560,2013,39.7866849,-104.8885859,6,,208,Denver,769999,2024-08-15T00:00:00,710000,2025-01-17T08:00:00
192108027,0b1aadffed0ee8a08c5e303634fcb11252d3b2c59e83321bcdc68a4502cf8cba,192347174,"1405 Adams St",Denver,CO,80206,5,3,3208,3965,1906,39.7386027,-104.9486573,6,,,Denver,1100000,2024-08-16T00:00:00,999999,2025-01-15T08:00:00
34214347,5b7253475b39a37664c8ed8ed1461e891a1e50417b4b8aadcf41bb87c1e55b85,192346446,"4680 S Yates St",Denver,CO,80236,5,2.5,2674,8580,1977,39.6325966,-105.0515961,6,2016-12-09T08:00:00,,Denver,675000,2024-08-22T00:00:00,670000,2025-01-27T08:00:00
52051510,89ecefd76edc756f76591ae68aa986724b1939c222d11a719322daf17d902dd3,192318411,"5511 Liverpool St",Denver,CO,80249,5,4.5,2716,5250,2012,39.7946345,-104.7445513,6,2015-09-10T07:00:00,127,Denver,585000,2024-08-16T00:00:00,535000,2025-01-29T08:00:00
